regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
11000008,21000074,B-C00074,7527687120431800000,41705522865345000,-9599345384480750000,7522402684367330000,7540050946444820000,-8818494575640340,8829767501848710,9589114326450150000,9606762588527650000,None,8824130000000000
11000008,21000075,B-C00075,7482021726817600000,-29128795372763100,-9598883743047490000,7471664910768560000,7491671828009360000,-10015206690575000,9991710550232920,9587767278581100000,9607774195821910000,None,10003500000000000
11000009,21000076,C-C00076,7760340454194740000,20427599239636600,-9845806970601420000,7745226514201160000,7771329807966650000,-13048416125521100,13054877639976100,9820710625035320000,9846813918800820000,None,13051600000000000
11000009,21000077,C-C00077,7740454792303720000,14292148027653800,-9835934829549260000,7730495420600550000,7742955300192280000,-6233086034636990,6226793557099770,9836233827521600000,9848693707113340000,None,6229940000000000
11000009,21000078,C-C00078,7764759581444190000,31461801550818700,-9862079806299380000,7774694673917190000,7788243472920980000,-6781736898439270,6767062105368020,9845425971435050000,9858974770438850000,None,6774400000000000
11000009,21000079,C-C00079,7747793876602330000,10269074184840800,-9802581222732930000,7729537866719720000,7740282083155090000,-5361322333617460,5382894101763110,9810616781204540000,9821360997639920000,None,5372110000000000
11000009,21000080,C-C00080,7747417419717140000,19318105085319600,-9814181332135820000,7756209429719270000,7766498932399550000,-5154610496475200,5134892183804600,9808570554626480000,9818860057306750000,None,5144750000000000
11000009,21000081,C-C00081,7751049243047340000,14262240953932000,-9862286893085250000,7758604884721980000,7760814670301070000,-1104762731503510,1105022847576700,9849405144245920000,9851614929825000000,None,1104890000000000
11000009,21000082,C-C00082,7742484249939290000,29643195655055900,-9859114132929000000,7747858710351290000,7758042150315920000,-5081893176862640,5101546787761910,9853417922280740000,9863601362245350000,None,5091720000000000
11000009,21000083,C-C00083,7765074068183040000,7376672693512600,-9818484322387950000,7772434886998070000,7794875116289840000,-11211430355618300,11228798936136000,9811067911896190000,9833508141187950000,None,11220100000000000
11000009,21000084,C-C00084,7793612440805690000,24111481370782500,-9844546453071310000,7782069992881470000,7787795255537010000,-2873539183954200,2851723471595660,9837560874822520000,9843286137478080000,None,2862630000000000
11000010,21000085,C-C00085,7487375859664280000,23398242635772600,-9723753277272730000,7487852379804940000,7490837429805150000,-1490177239423030,1494872760785380,9719589196187110000,9722574246187320000,None,1492530000000000
11000010,21000086,C-C00086,7423376056629180000,34205877012138900,-9684811706688780000,7415689321457860000,7442292470110450000,-13287753281387600,13315395371200900,9657705479332380000,9684308627984960000,None,13301600000000000
11000010,21000087,C-C00087,7466792401383960000,8692054028583520,-9726762839572980000,7453698795363060000,7473930703103660000,-10115862209743600,10116045530846900,9707581273736820000,9727813181477410000,None,10116000000000000
11000010,21000088,C-C00088,7478137716485820000,11930340781339600,-9695023828669840000,7476002140326510000,7484679937371590000,-4339336804696950,4338460240384810,9688204535579490000,9696882332624570000,None,4338900000000000
11000010,21000089,C-C00089,7451474954252890000,-5121587424147300,-9710566118773850000,7448281787990530000,7451756240445320000,-1736220996228780,1738231458557280,9705611637855190000,9709086090309980000,None,1737230000000000
11000010,21000090,C-C00090,7451168551875590000,11545510247169300,-9697989168611060000,7454606605837550000,7466463639479650000,-5924459991576930,5932573650519380,9689006455778410000,9700863489420500000,None,5928520000000000
11000010,21000091,C-C00091,7468877213127690000,31649860979786000,-9670059559480340000,7460930965764210000,7488021173683690000,-13554486366902300,13535721552566600,9653913960867220000,9681004168786690000,None,13545100000000000
11000010,21000092,C-C00092,7436964426118130000,32799876770433900,-9695343554371600000,7421098717366370000,7449151188830050000,-14019085115909600,14033386347779100,9707240030076050000,9735292501539740000,None,14026200000000000
11000011,21000093,C-C00093,7450548224783680000,39171975967186700,-9486232752432770000,7433873321881790000,7440755993484470000,-3442085544023390,3440586058659540,9478137330278620000,9485020001881310000,None,3441340000000000
11000011,21000094,C-C00094,7379070676114720000,18706956450630400,-9467700117827140000,7369606659023040000,7373489327735540000,-1947055102133120,1935613610369730,9485580780551720000,9489463449264230000,None,1941330000000000
11000011,21000095,C-C00095,7402449513585050000,5039351423013340,-9470297091448420000,7388175365252670000,7419630450389560000,-15730305479475600,15724779657401000,9454150643605720000,9485605728742610000,None,15727500000000000
11000011,21000096,C-C00096,7430769975208920000,4692052694849450,-9407648775711340000,7415813827713340000,7425286907703270000,-4746454414851240,4726625575087410,9409185474550080000,9418658554540020000,None,4736540000000000
11000011,21000097,C-C00097,7422464777099590000,13856511980257600,-9439121120444300000,7411328624467560000,7414501746354250000,-1596868858256770,1576253028441950,9430888433035730000,9434061554922430000,None,1586560000000000
11000011,21000098,C-C00098,7389365001210940000,19961932160529000,-9445206623275640000,7374874353216030000,7395611473505710000,-10370922743026100,10366197546642200,9435933560621920000,9456670680911580000,None,10368600000000000
11000011,21000099,C-C00099,7367115600375830000,34048940732913700,-9503382356486250000,7385004436563050000,7398537784589360000,-6772642209040870,6760705817258220,9486284865535670000,9499818213561970000,None,6766670000000000
11000011,21000100,C-C00100,7416427999770260000,52168517891224700,-9453978873320520000,7407918164249360000,7420389686649020000,-6240741635159450,6230780764493020,9443400118037420000,9455871640437060000,None,6235760000000000
11000011,21000101,C-C00101,7431226089804060000,14805485002293000,-9456669363185470000,7422452062164980000,7448751227354380000,-13155723486115400,13143441703286200,9444845664079050000,9471144829268440000,None,13149600000000000
11000011,21000102,C-C00102,7366734789623340000,22650332434447700,-9439206080242150000,7356664816841490000,7372561058973540000,-7947373092233160,7948869039813290,9437041701682200000,9452937943814250000,None,7948120000000000
11000011,21000103,C-C00103,7352168253172440000,44216868845990000,-9481182280110960000,7358975936287380000,7370854308810050000,-5934694071745320,5943678450922910,9487638060496690000,9499516433019360000,None,5939190000000000
11000011,21000104,C-C00104,7418664844423740000,19727420321207300,-9422902384451110000,7419224549695930000,7428165855152530000,-4478807794151200,4462497662438350,9433763451424920000,9442704756881520000,None,4470650000000000
11000011,21000105,C-C00105,7435408399905580000,12809381446393300,-9422836668668930000,7429483147124400000,7455916823549440000,-13221554672096300,13212121752946900,9413865667780450000,9440299344205500000,None,13216800000000000
11000012,21000106,C-C00106,7435856095864150000,10328779437571700,-9337676285310820000,7444468915616770000,7447604328222520000,-1555562957065400,1579849648678340,9318192671636670000,9321328084242400000,None,1567710000000000
11000012,21000107,C-C00107,7488894342201400000,22232493080018300,-9363731409354710000,7474881316440040000,7504466197680940000,-14794042026962100,14790839213932200,9341234294618140000,9370819175859030000,None,14792400000000000
11000012,21000108,C-C00108,7461373996788120000,1438725471373650,-9328701252986060000,7453116884983740000,7467403234644030000,-7139809213603420,7146540446668560,9329381680177760000,9343668029838030000,None,7143170000000000
11000012,21000109,C-C00109,7435768159877570000,21363037766023200,-9364103302637090000,7442050976252980000,7469033165764230000,-13494955704753000,13487233806490100,9346170436893580000,9373152626404820000,None,13491100000000000
11000012,21000110,C-C00110,7455903449703600000,15259683507622200,-9279211445297160000,7453762756533790000,7481424447278730000,-13828597051918300,13833093693010100,9271829510976030000,9299491201720950000,None,13830800000000000
11000012,21000111,C-C00111,7451085090749530000,35117382046596300,-9333083714189580000,7427749372330540000,7449821038613780000,-11021413990662000,11050252292583900,9329365122281280000,9351436788564530000,None,11035800000000000
11000012,21000112,C-C00112,7506517603386940000,24812983042823800,-9309894017704840000,7497659537609400000,7507201463595370000,-4763246938015040,4778679047954820,9324277026178370000,9333818952164340000,None,4770960000000000
11000012,21000113,C-C00113,7440519573224450000,27347870726781100,-9314172351361170000,7432697950721990000,7439415753858490000,-3354375006762360,3363428129738220,9306423072819520000,9313140875956020000,None,3358900000000000
11000012,21000114,C-C00114,7453349893444700000,17126127582596300,-9314973656186130000,7428396070346890000,7453767717384460000,-12686004000209500,12685643037372900,9281268315748590000,9306639962786170000,None,12685800000000000
11000012,21000115,C-C00115,7470930128859110000,-7507233109446150,-9330938450502870000,7474175703864750000,7479649024282310000,-2748113995946520,2725206421615160,9302440830422820000,9307914150840370000,None,2736660000000000
11000012,21000116,C-C00116,7458705698105320000,10192462173651600,-9307818303103300000,7452830202956180000,7464146581212400000,-5664694281910530,5651683974312100,9310155931088300000,9321472309344520000,None,5658190000000000
11000012,21000117,C-C00117,7485510022437720000,6693912221202810,-9334880795186250000,7472714625492200000,7475997863428150000,-1647355288110990,1635882647848490,9325867862365790000,9329151100301750000,None,1641620000000000
11000012,21000118,C-C00118,7493200979679770000,25354753098833700,-9292820349127170000,7483915429190410000,7492269194567140000,-4169963813077310,4183801563659520,9293362629788990000,9301716395165730000,None,4176880000000000
11000012,21000119,C-C00119,7488950259833520000,24447397119192400,-9299546306346120000,7487028190097980000,7492237555844120000,-2596801354885370,2612564391254210,9283345216684920000,9288554582431050000,None,2604680000000000
11000012,21000120,C-C00120,7468459814834970000,11256179733197600,-9356112993623230000,7469034528070640000,7471318012955410000,-1127920244167840,1155564640601330,9360778673469910000,9363062158354690000,None,1141740000000000
11000012,21000121,C-C00121,7482214106649910000,24225326163471800,-9317612860298510000,7484500440204170000,7502609941292910000,-9044711834118800,9064789254632820,9304563778607110000,9322673279695850000,None,9054750000000000
11000013,21000122,C-C00122,7655033493277460000,28702892204272700,-9192696212794880000,7645717930146660000,7664235421699000000,-9269631699198550,9247859853140200,9170774673271100000,9189292164823440000,None,9258750000000000
11000013,21000123,C-C00123,7731890415690030000,25335717122384800,-9180831133648860000,7696781919380000000,7724594049553200000,-13894246191662600,13917883981530500,9167392659709040000,9195204789882250000,None,13906100000000000
11000013,21000124,C-C00124,7681608817720250000,29570191368529900,-9253480778997360000,7677647342929380000,7711503181398810000,-16916317231312300,16939521238112700,9221017699685640000,9254873538155050000,None,16927900000000000
11000013,21000125,C-C00125,7646086008144330000,13144363533406400,-9257049507084140000,7618604922358330000,7662468782536340000,-21935729513957600,21928130664058500,9219924773994610000,9263788634172630000,None,21931900000000000
11000013,21000126,C-C00126,7719619948174050000,25530072089018700,-9266779166563230000,7703871661844540000,7746840219720030000,-21475256302454500,21493301573028100,9246772438146340000,9289740996021810000,None,21484300000000000
11000013,21000127,C-C00127,7751229364556520000,-2923892504974270,-9181030847446070000,7733737297960800000,7752780856902720000,-9520996594187980,9522562347744690,9160603657465530000,9179647216407450000,None,9521780000000000
11000013,21000128,C-C00128,7744854780179390000,22183733307481600,-9202377998954430000,7733410614637410000,7751107116715800000,-8841713693177210,8854788385224440,9187878316020280000,9205574818098670000,None,8848250000000000
11000014,21000129,C-C00129,7893408580107960000,20674685655563500,-9304792153329100000,7894664425181930000,7901619815822830000,-3481208064243880,3474182576652100,9293828585903000000,9300783976543890000,None,3477700000000000
11000014,21000130,C-C00130,7906911732159070000,13362538923570800,-9290206014006990000,7923126641370950000,7925289092178610000,-1082916538770800,1079534268879720,9297478463456280000,9299640914263930000,None,1081230000000000
11000014,21000131,C-C00131,7919035030112230000,21099056599948700,-9308595306194550000,7912316253624690000,7915230786324640000,-1445664108469280,1468868591479130,9313855533369230000,9316770066069190000,None,1457270000000000
11000014,21000132,C-C00132,7917656158821480000,10199612604555200,-9320913949472650000,7925662787016810000,7928032596789350000,-1189951875915050,1179857896633190,9319674047670000000,9322043857442560000,None,1184900000000000
11000014,21000133,C-C00133,7920402928145600000,2650245080495050,-9294086027214690000,7925533465019840000,7934858568420640000,-4674611394586650,4650492006227270,9301927399151120000,9311252502551930000,None,4662550000000000
11000014,21000134,C-C00134,7932311742717380000,3856321177869570,-9307172689566090000,7920611717381190000,7922274822437190000,-835023264844504,828081791156274,9310572147425880000,9312235252481880000,None,831553000000000
11000014,21000135,C-C00135,7909032966225140000,27880611310024700,-9307614225409900000,7897473545598220000,7904280593964120000,-3401031614658910,3406016751240800,9308679142934000000,9315486191299900000,None,3403520000000000
11000014,21000136,C-C00136,7917667966917090000,4485673911998350,-9292382186719580000,7916858988465640000,7920523781842320000,-1818495244857710,1846298131841180,9291535343077560000,9295200136454260000,None,1832400000000000
11000014,21000137,C-C00137,7928898577037080000,4700424201351680,-9330352976042000000,7901497663416970000,7915100081260890000,-6809894228134020,6792523615785740,9317811006037800000,9331413423881710000,None,6801210000000000
11000014,21000138,C-C00138,7929729161739920000,36174358201225600,-9311027405129610000,7912220657320810000,7916799169873310000,-2287078422636760,2291434129869290,9307288000083320000,9311866512635840000,None,2289260000000000
11000014,21000139,C-C00139,7921063064948920000,34874248449346000,-9286484363760340000,7924639383954780000,7935024359688520000,-5204498017748530,5180477716003720,9288543707814510000,9298928683548260000,None,5192490000000000
11000014,21000140,C-C00140,7894394946239840000,27022474363733400,-9335010719101330000,7889272028961090000,7902442038597600000,-6598775657536540,6571233978961700,9323047399242950000,9336217408879450000,None,6585000000000000
11000014,21000141,C-C00141,7893287292990090000,18166828545154100,-9290998634712990000,7898834005216620000,7899587971945430000,-388749094149759,365217634644635,9307165177992790000,9307919144721590000,None,376983000000000
11000014,21000142,C-C00142,7901821373200100000,16810669608010000,-9296273513035760000,7914855059963490000,7917009602630900000,-1074227490672510,1080315176743260,9304361906670570000,9306516449337980000,None,1077270000000000
11000014,21000143,C-C00143,7912854939553210000,7684485112803710,-9285136057464200000,7896618447583890000,7903054055982900000,-3231122592767470,3204485806229780,9286698186755110000,9293133795154100000,None,3217800000000000
11000015,21000144,C-C00144,7981196575239110000,16537065285076300,-9432612892517470000,7984530862679610000,8009740098722360000,-12613526135658300,12595709907093200,9436299853020800000,9461509089063550000,None,12604600000000000
11000015,21000145,C-C00145,7970262379789980000,40858646323680200,-9410344807644940000,7960011222861170000,7978844916215740000,-9411220647467300,9422472707092580,9414049381943730000,9432883075298280000,None,9416850000000000
11000015,21000146,C-C00146,7946667890794040000,45564163130318800,-9473496144508360000,7933274403156490000,7960341216776420000,-13521086767111200,13545726852819800,9452503289687400000,9479570103307320000,None,13533400000000000
11000015,21000147,C-C00147,8000716511122960000,26643730988915500,-9474617413327400000,7961079427515790000,7986119885776830000,-12532153190528700,12508305070508100,9465716063525180000,9490756521786230000,None,12520200000000000
11000015,21000148,C-C00148,8002267814869690000,11493583912858800,-9486230965758830000,7992745938032390000,8019951353088740000,-13611649928285000,13593765128070300,9473847696802940000,9501053111859300000,None,13602700000000000
11000015,21000149,C-C00149,7933392866278450000,27698853504751500,-9419774333095580000,7927376173326570000,7949786480019040000,-11202681606856800,11207625085619000,9402286070242500000,9424696376934970000,None,11205200000000000
11000015,21000150,C-C00150,8019142075857890000,22037998707259500,-9434797024475750000,8001302056313490000,8028715760517950000,-13715905182560900,13697799021897700,9413106471377800000,9440520175582260000,None,13706900000000000
11000015,21000151,C-C00151,7941099291871170000,11785152331566700,-9472930271286030000,7952966355413390000,7955689263885510000,-1347537037060400,1375371435064030,9485357031952130000,9488079940424240000,None,1361450000000000
11000015,21000152,C-C00152,7973727051287090000,32181398089341200,-9452000379132110000,7957742089035060000,7979603108887730000,-10917797562916000,10943222289756500,9441669303739650000,9463530323592310000,None,10930500000000000
11000016,21000153,D-C00153,7974116958160400000,33033933346931700,-9649824098567630000,7955143870376860000,7977291443310990000,-11081623076779100,11065949857340400,9629999878210630000,9652147451144750000,None,11073800000000000
11000016,21000154,D-C00154,7910643752442650000,19378559503890600,-9670623020305770000,7908775145435570000,7924798847407720000,-8006366391103260,8017335581047560,9654153620634050000,9670177322606200000,None,8011850000000000
11000016,21000155,D-C00155,7974580881226420000,23310890355387400,-9583751490161000000,7954774551329350000,7974537621701470000,-9871872954420730,9891197417696160,9595390512859190000,9615153583231320000,None,9881540000000000
11000016,21000156,D-C00156,7958309054582930000,20816719600877000,-9672319732155530000,7968448284735160000,7979159817663810000,-5345500334991380,5366032593661300,9652339801352260000,9663051334280910000,None,5355770000000000
11000016,21000157,D-C00157,7983185021559410000,32638701969876100,-9625904851517020000,7964528136375410000,7971842297966190000,-3665293256175390,3648868334612250,9615970375432970000,9623284537023760000,None,3657080000000000
11000016,21000158,D-C00158,7908206022200800000,10054028549848500,-9618832696898070000,7895419749785560000,7919953571392360000,-12258997351005300,12274824255807800,9604142713066130000,9628676534672940000,None,12266900000000000
11000016,21000159,D-C00159,7955692754242190000,5904524844961160,-9637355728424570000,7952104269553420000,7954150992010390000,-1036309734554030,1010412722418200,9654539658558660000,9656586381015640000,None,1023360000000000
11000016,21000160,D-C00160,7965336188884590000,26621570586751900,-9674900996518370000,7957315691261630000,7965490129576600000,-4097580608377660,4076857706593300,9656089848105800000,9664264286420770000,None,4087220000000000
11000016,21000161,D-C00161,7923638260002950000,-4472993090222700,-9675749536650610000,7923697415772460000,7935959244624160000,-6129580503436180,6132248348272990,9664237710573410000,9676499539425120000,None,6130910000000000
11000017,21000162,D-C00162,7738239144501010000,26954625516189800,-9788130126652640000,7746864051998020000,7752386900644740000,-2767826211544180,2755022435165830,9781940969335570000,9787463817982270000,None,2761420000000000
11000017,21000163,D-C00163,7745546684434880000,11297852385293300,-9784227813333100000,7755037677429440000,7763827908790600000,-4380919398884160,4409311962290660,9777660774358590000,9786451005719760000,None,4395120000000000
11000017,21000164,D-C00164,7773050394263340000,9158676996474690,-9776935687373930000,7770847295527090000,7783804100798850000,-6490918761719850,6465886510040080,9778402850693600000,9791359655965370000,None,6478400000000000
11000017,21000165,D-C00165,7751100078163140000,-4568672167756200,-9773541654131590000,7749564369681120000,7764209993477040000,-7332688308305750,7312935487616470,9749286216132480000,9763931839928410000,None,7322810000000000
11000018,21000166,D-C00166,7601666061081230000,-717779812581810,-9675958871891180000,7577301504314080000,7600148214723100000,-11408404206371700,11438306202660000,9680267747157490000,9703114457566520000,None,11423400000000000
11000018,21000167,D-C00167,7586056272667370000,8640133016558990,-9717523212962500000,7557602997317090000,7566130766745060000,-4276454224663180,4251315203319090,9711150796849920000,9719678566277900000,None,4263880000000000
11000018,21000168,D-C00168,7514802224025310000,25588730413548600,-9736834978486990000,7512614576887230000,7542718958162630000,-15057639727489700,15046741547909200,9725226856492860000,9755331237768260000,None,15052200000000000
11000018,21000169,D-C00169,7549767539340650000,8760516834627600,-9673956031300360000,7538748548286950000,7554333601754630000,-7785820011760950,7799233455926910,9670364592112130000,9685949645579810000,None,7792530000000000
11000018,21000170,D-C00170,7570669655961020000,9778988788567770,-9695408487727030000,7562028537601610000,7566299962228800000,-2128790473756820,2142634153438970,9700357805587530000,9704629230214730000,None,2135710000000000
11000018,21000171,D-C00171,7549602842772790000,11659164339948300,-9702996055200840000,7529711397180960000,7535943279630700000,-3101599772856840,3130282676887200,9687120678528500000,9693352560978250000,None,3115940000000000
11000018,21000172,D-C00172,7606411888827710000,19419373863561900,-9733454667359160000,7574141609072900000,7593143348859270000,-9504607433050140,9497132353324700,9727241632437600000,9746243372223970000,None,9500870000000000
11000019,21000173,D-C00173,7412175782027750000,5659568613952560,-9598004725385050000,7394100844769130000,7424720971433020000,-15323961344406300,15296165319479000,9583114116935720000,9613734243599600000,None,15310100000000000
11000019,21000174,D-C00174,7462392348652660000,15917663894328800,-9563520965219560000,7461890646741690000,7485284818014880000,-11684863891541900,11709307381642700,9547648868252780000,9571043039525950000,None,11697100000000000
11000019,21000175,D-C00175,7461559134115340000,40400877448892600,-9587496152027410000,7462635347167300000,7466938051990250000,-2164013353544350,2138691469396740,9596265713774620000,9600568418597560000,None,2151350000000000
11000019,21000176,D-C00176,7421417300026260000,17761358230038200,-9552978436462350000,7415175339768920000,7423165799042060000,-3988674496502260,4001784776635680,9546238267885000000,9554228727158140000,None,3995230000000000
11000019,21000177,D-C00177,7440458887081010000,-10960841330972000,-9533654457825420000,7454730301425300000,7458798878914060000,-2039951018959530,2028626469797260,9549449523165240000,9553518100654010000,None,2034290000000000
11000019,21000178,D-C00178,7481480654427190000,33615812202944500,-9543963102681560000,7479332501514890000,7486357680976790000,-3500878015451870,3524301446459450,9530820842205050000,9537846021666960000,None,3512590000000000
11000019,21000179,D-C00179,7475579762859400000,35619211224133400,-9537201403072800000,7470047403811100000,7479011341414370000,-4467495297311690,4496442305947390,9525777574569580000,9534741512172840000,None,4481970000000000
11000019,21000180,D-C00180,7473045696579480000,26717130158466500,-9579326279080370000,7462373601014700000,7481252759778700000,-9427758511409760,9451400252589810,9577300535432830000,9596179694196830000,None,9439580000000000
11000019,21000181,D-C00181,7432218278655240000,14025752644913700,-9553660092933600000,7417806966118800000,7432610416139100000,-7405971230640090,7397478789663460,9530982795954700000,9545786245975000000,None,7401720000000000
11000019,21000182,D-C00182,7449743974052630000,40743455198205800,-9595688821161390000,7442994855102850000,7448219363932830000,-2601602471707350,2622906358285530,9595855732088610000,9601080240918590000,None,2612250000000000
11000019,21000183,D-C00183,7437357483276830000,24758595800829600,-9584089824077760000,7413833617280400000,7442665338396060000,-14406947827346100,14424773288314400,9557023666899570000,9585855388015230000,None,14415900000000000
11000019,21000184,D-C00184,7447350901296320000,16501241283880000,-9545142465757280000,7434248345999680000,7445289990927250000,-5520304977095250,5521339950467690,9541146035698560000,9552187680626130000,None,5520820000000000
11000019,21000185,D-C00185,7451275385319540000,32245379408648400,-9591142977882100000,7457767853269310000,7463108845340420000,-2676104499613500,2664887571496660,9598746362862630000,9604087354933730000,None,2670500000000000
11000019,21000186,D-C00186,7403112433665920000,22494454840739300,-9532031256847590000,7401321225067670000,7412776405819400000,-5722639590880190,5732541160837280,9521989951162590000,9533445131914300000,None,5727590000000000
11000020,21000187,D-C00187,7398541029026280000,15803159542155800,-9303953191339150000,7368425884506130000,7385817627837930000,-8703655460708660,8688087871096760,9294892472234940000,9312284215566730000,None,8695870000000000
11000020,21000188,D-C00188,7413956837226340000,9160685206262750,-9221574053498470000,7418724815501160000,7425452677843530000,-3363990251591240,3363872090776370,9202235098821730000,9208962961164100000,None,3363930000000000
11000020,21000189,D-C00189,7379417909435020000,10377175776738100,-9222481762142550000,7348424812642950000,7392242441864510000,-21919855955515100,21897773266052600,9203943788185280000,9247761417406840000,None,21908800000000000
11000020,21000190,D-C00190,7357867789626900000,18939795051913700,-9255099603865110000,7329897299501420000,7363759963946820000,-16920159763639800,16942504681752700,9250409590670490000,9284272255115890000,None,16931300000000000
11000020,21000191,D-C00191,7352598081520190000,26078756693363400,-9235116201375530000,7357110445183850000,7361058804780820000,-1987830169928600,1960529427046930,9246034181920840000,9249982541517810000,None,1974180000000000
11000020,21000192,D-C00192,7400775603309500000,27405819234292000,-9254428164117340000,7389878546537440000,7420754816469480000,-15442328086844700,15433941845195700,9243291992475360000,9274168262407400000,None,15438100000000000
11000020,21000193,D-C00193,7371288770920820000,8419636794155440,-9295022709172580000,7358473139242460000,7366984114055610000,-4246136301920420,4264838511227450,9292091903714270000,9300602878527430000,None,4255490000000000
11000020,21000194,D-C00194,7420564267371620000,11814463376186800,-9280010912895500000,7390218617455040000,7420269472136430000,-15031307042419800,15019547638983600,9274314178946600000,9304365033628020000,None,15025400000000000
11000021,21000195,D-C00195,7590551420423690000,23257443548065300,-9100755597328700000,7581738478533380000,7598626850184940000,-8437743328707520,8450628322855200,9099742446510740000,9116630818162310000,None,8444190000000000
11000021,21000196,D-C00196,7549822995365530000,14186905368681600,-9178382427707530000,7541772897564900000,7568854854393880000,-13532071549938000,13549885279045500,9161535881293460000,9188617838122460000,None,13541000000000000
11000021,21000197,D-C00197,7589359871573180000,-9642654226075590,-9133368092122590000,7566713782102000000,7588002318162950000,-10657575849915200,10630960211032900,9140640525515420000,9161929061576380000,None,10644300000000000
11000021,21000198,D-C00198,7615440350514970000,28753455206275400,-9147926949686210000,7598785881719280000,7610617317671820000,-5918102520368540,5913333432160310,9145435459738310000,9157266895690850000,None,5915720000000000
11000021,21000199,D-C00199,7527374452441910000,28398547002728300,-9162225419499870000,7534288146999040000,7536406037991520000,-1049197968141220,1068693024345740,9152361046131000000,9154478937123470000,None,1058950000000000
11000021,21000200,D-C00200,7530176629872200000,36793538934034800,-9088606603214990000,7520004404406280000,7544808958971450000,-12394137335227200,12410417229941300,9084812511569030000,9109617066134190000,None,12402300000000000
11000021,21000201,D-C00201,7557184523145960000,23901207273369900,-9149811704514020000,7551824425208090000,7556166291521260000,-2160472722085010,2181393591081030,9143727893599850000,9148069759913020000,None,2170930000000000
11000021,21000202,D-C00202,7539116833587850000,29177424103525600,-9102446285581270000,7541510493341330000,7557965925047700000,-8239144380149860,8216287326232860,9110343530774660000,9126798962481040000,None,8227720000000000
11000021,21000203,D-C00203,7593883408788580000,26728670649440400,-9092660176067820000,7568921424768690000,7595364246556400000,-13222868385403000,13219953402322800,9072051228334960000,9098494050122690000,None,13221400000000000
11000021,21000204,D-C00204,7631014738208640000,17607106927574600,-9099570268193970000,7612767795715560000,7640634037038010000,-13945745762161100,13920495560294200,9089076269860150000,9116942511182610000,None,13933100000000000
11000021,21000205,D-C00205,7536558259310580000,7945254398191620,-9170784098115940000,7530854869398900000,7536181555068900000,-2648813017578020,2677872652418050,9175080406408890000,9180407092078900000,None,2663340000000000
11000021,21000206,D-C00206,7546120033831480000,9776504778601080,-9093534572978080000,7559361967105410000,7565976865592420000,-3296977439771680,3317921047252310,9103099255238320000,9109714153725330000,None,3307450000000000
11000021,21000207,D-C00207,7633107279681990000,12825382583165200,-9070313829212600000,7618451878128150000,7633464132130030000,-7504091343332860,7508162658546820,9067214784677250000,9082227038679130000,None,7506130000000000
11000021,21000208,D-C00208,7611800024873090000,11930780956982600,-9108593766235200000,7602303025280360000,7609335234176640000,-3501598282071270,3530610614212550,9109555677388770000,9116587886285070000,None,3516100000000000
11000021,21000209,D-C00209,7583571884843460000,4451008553224680,-9124424041511260000,7560469001842450000,7579888249224820000,-9701257692508170,9717989689862860,9115169711497490000,9134588958879860000,None,9709620000000000
11000021,21000210,D-C00210,7561065385345480000,8690436878332140,-9137404319607860000,7547360227824740000,7563131640006170000,-7893795703747190,7877616477686570,9127062329051180000,9142833741232610000,None,7885710000000000
11000021,21000211,D-C00211,7612427557011220000,51625445289078700,-9135593330826650000,7610989382466920000,7620779928613010000,-4892581616365240,4897964529733470,9117111013650500000,9126901559796610000,None,4895270000000000
11000021,21000212,D-C00212,7553441410652000000,11348285765189500,-9084891977648940000,7542745799674730000,7550240439041890000,-3738790578675250,3755848788487240,9078494945571640000,9085989584938810000,None,3747320000000000
11000022,21000213,D-C00213,7958447416037870000,21184454202966200,-9173445105353190000,7966879199679580000,7976260666768730000,-4695455949651030,4686011139504850,9177874121678440000,9187255588767590000,None,4690730000000000
11000022,21000214,D-C00214,7952165245368430000,15107469915207900,-9236726330931060000,7938402441159140000,7961802565986250000,-11686832855031000,11713291972082000,9214293702917730000,9237693827744830000,None,11700100000000000
11000022,21000215,D-C00215,7976860288890680000,2565158335793370,-9171005185455640000,7980664083817520000,7989549115908240000,-4439046962955480,4445985127769320,9166154185880350000,9175039217971080000,None,4442520000000000
11000022,21000216,D-C00216,7955356348068950000,18088964044568100,-9189450876517320000,7950150860190350000,7976674964100870000,-13252977514585600,13271126395930400,9187088278598720000,9213612382509240000,None,13262100000000000
11000022,21000217,D-C00217,7916731587082290000,21228116179280400,-9254081089014920000,7926674082995850000,7945496187948390000,-9425451190007740,9396653762529410,9238009101141820000,9256831206094360000,None,9411050000000000
11000022,21000218,D-C00218,7994335022768020000,13936442243750600,-9203345504000660000,7987104457365830000,7990265256120330000,-1574529486035490,1586269268459980,9200199440151650000,9203360238906130000,None,1580400000000000
11000022,21000219,D-C00219,8032813437456470000,9502033641370260,-9186026427295070000,8017447603016500000,8031645512180150000,-7100735712478190,7097173451167600,9176319202161180000,9190517111324830000,None,7098950000000000
11000022,21000220,D-C00220,8003028705230900000,5790342409219950,-9197346948831160000,7999707583744570000,8009169342183780000,-4727689658603870,4734068780608030,9178010981870620000,9187472740309830000,None,4730880000000000
11000022,21000221,D-C00221,8009745001957550000,8727761074546630,-9264647230494620000,8015718844689880000,8024594196458680000,-4446920778517270,4428430990283590,9256997043177760000,9265872394946570000,None,4437680000000000
