stationID,security,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,solarSystemID,constellationID,regionID,stationName,x,y,z,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag
60014827,0.4387612481,0E-10,50000000.0000000000,10000,37,2500,1000172,30002537,20000372,10000030,埃玛马克 VI - 卫星 8 - 帕特工学院,-442451927040.0000000000,-58777804800.0000000000,1019334205440.0000000000,0.5000000000,0.0500000000,4
60014830,0.4343290795,0E-10,50000000.0000000000,10000,37,2500,1000172,30003467,20000506,10000042,弗鲁勒古 IV - 卫星 1 - 帕特工学院,-176867696640.0000000000,-10553548800.0000000000,-115746201600.0000000000,0.5000000000,0.0500000000,4
60014833,0.8463597846,0E-10,50000000.0000000000,10000,37,2500,1000172,30002527,20000370,10000030,伊林福理克 VII - 卫星 12 - 帕特工学院,-225035427840.0000000000,30248509440.0000000000,-1548693626880.0000000000,0.5000000000,0.0500000000,4
60014836,0.1158549990,0E-10,50000000.0000000000,10000,37,2500,1000172,30002062,20000304,10000042,托蒂弗伦 VII - 卫星 19 - 帕特工学院,-1009572864000.0000000000,-65267343360.0000000000,-1393346764800.0000000000,0.5000000000,0.0500000000,4
60014839,-0.0006333671,0E-10,50000000.0000000000,10000,1,54,1000173,30000380,20000054,10000004,北极星 I - Polaris Corporation 种植园,35263733760.0000000000,4932526080.0000000000,-55459307520.0000000000,0.5000000000,0.0500000000,4
60014842,-0.0006333671,0E-10,50000000.0000000000,10000,1,56,1000173,30000380,20000054,10000004,北极星 II - Polaris Corporation 种植园,65561272320.0000000000,9169920000.0000000000,95195504640.0000000000,0.5000000000,0.0250000000,4
60014845,-0.0006333671,0E-10,50000000.0000000000,10000,1,1927,1000173,30000380,20000054,10000004,北极星 III - Polaris Corporation 种植园,190772305920.0000000000,26684006400.0000000000,94657044480.0000000000,0.5000000000,0.0500000000,4
60014848,-0.0006333671,0E-10,50000000.0000000000,10000,1,2499,1000173,30000380,20000054,10000004,北极星 IV - Polaris Corporation 种植园,266567393280.0000000000,37291008000.0000000000,-98144133120.0000000000,0.5000000000,0.0500000000,4
60014851,-0.1890157214,0E-10,50000000.0000000000,10000,37,10795,1000177,30001479,20000218,10000017,M-FDTD I - 材料学院 学校,9210961920.0000000000,485498880.0000000000,-46261493760.0000000000,0.5000000000,0.0500000000,4
60014854,-0.0682587175,0E-10,50000000.0000000000,10000,37,10795,1000178,30001482,20000218,10000017,北极星 VI - 天蛇集团 制造,-31520317440.0000000000,-458711040.0000000000,-51510435840.0000000000,0.5000000000,0.0500000000,4
60014857,0.3984496310,0E-10,50000000.0000000000,10000,19,54,1000019,30002691,20000393,10000032,北极星 VII - 天蛇集团 精炼,26795633847.0000000000,-4749183428.0000000000,26457175872.0000000000,0.2500000000,0.0500000000,4
60014860,0.3984496310,0E-10,50000000.0000000000,10000,19,3869,1000109,30002691,20000393,10000032,北极星 VIII - 天蛇集团 克隆,26795581440.0000000000,-4749189120.0000000000,26457169920.0000000000,0.2500000000,0.0500000000,4
60014935,1.0000000000,0E-10,50000000.0000000000,10000,38,4024,1000010,30000145,20000020,10000002,新加达里 II (玛提埃斯) - 卡拉吉塔集团 工厂,225810063360.0000000000,-6515466240.0000000000,-44021637120.0000000000,0.5000000000,0.0250000000,4
60014940,-0.0052409493,0E-10,50000000.0000000000,10000,13,1927,1000134,30004706,20000688,10000060,UHKL-N V - 卫星 1 - 血袭者 测试设施,-215584481280.0000000000,-9869598720.0000000000,-43084800000.0000000000,0.5000000000,0.0250000000,4
60014941,-0.0045838180,0E-10,50000000.0000000000,10000,14,1927,1000134,30004707,20000688,10000060,Z3V-1W VII - 血袭者 组装车间,16249282560.0000000000,-836198400.0000000000,2046625259520.0000000000,0.5000000000,0.0250000000,4
60014942,-0.0034925821,0E-10,50000000.0000000000,10000,14,1927,1000134,30004709,20000688,10000060,KFIE-Z III - 卫星 7 - 血袭者 组装车间,128523018240.0000000000,-18311946240.0000000000,-201038929920.0000000000,0.5000000000,0.0250000000,4
60014943,-0.0034925821,0E-10,50000000.0000000000,10000,15,1927,1000134,30004709,20000688,10000060,KFIE-Z VIII - 卫星 18 - 血袭者 后勤支援部,3566184161280.0000000000,-508103761920.0000000000,2043704893440.0000000000,0.5000000000,0.0250000000,4
60014944,-0.0063743067,0E-10,50000000.0000000000,10000,14,1927,1000134,30004708,20000688,10000060,A-ELE2 VI - 血袭者 组装车间,285109739520.0000000000,13889495040.0000000000,138416332800.0000000000,0.5000000000,0.0250000000,4
60014945,-0.0152736240,0E-10,50000000.0000000000,10000,15,1927,1000134,30004710,20000688,10000060,1DH-SX III - 卫星 1 - 血袭者 后勤支援部,-133469184000.0000000000,19063726080.0000000000,-11201863680.0000000000,0.5000000000,0.0250000000,4
60014946,-0.0265403266,0E-10,50000000.0000000000,10000,15,1927,1000134,30004711,20000688,10000060,PR-8CA III - 血袭者 后勤支援部,21134991360.0000000000,1992990720.0000000000,-160795729920.0000000000,0.5000000000,0.0250000000,4
60014947,-0.0980128254,0E-10,50000000.0000000000,10000,15,1927,1000134,30004718,20000690,10000060,FWST-8 II - 血袭者 后勤支援部,-75004108800.0000000000,-12071854080.0000000000,-15689932800.0000000000,0.5000000000,0.0250000000,4
60014948,-0.1271121399,0E-10,50000000.0000000000,10000,13,1927,1000134,30004721,20000690,10000060,G-TT5V VII - 卫星 11 - 血袭者 测试设施,1409622466560.0000000000,-185374187520.0000000000,1530727587840.0000000000,0.5000000000,0.0250000000,4
60014949,-0.1777566687,0E-10,50000000.0000000000,10000,14,1927,1000134,30004719,20000690,10000060,YZ9-F6 V - 血袭者 组装车间,-293673984000.0000000000,-43113799680.0000000000,188397035520.0000000000,0.5000000000,0.0250000000,4
60014950,-0.2041287924,0E-10,50000000.0000000000,10000,13,1927,1000134,30004720,20000690,10000060,0N-3RO VII - 卫星 14 - 血袭者 测试设施,1815758561280.0000000000,341474795520.0000000000,-2116422082560.0000000000,0.5000000000,0.0250000000,4
60014951,-0.3243123619,0E-10,50000000.0000000000,10000,15,1927,1000134,30004722,20000690,10000060,319-3D IX - 卫星 22 - 血袭者 后勤支援部,187143905280.0000000000,-33661870080.0000000000,1637609594880.0000000000,0.5000000000,0.0250000000,4
60014952,-0.2496021109,0E-10,50000000.0000000000,10000,14,1927,1000134,30004723,20000690,10000060,I3Q-II VII - 卫星 2 - 血袭者 组装车间,-37196144640.0000000000,-5844541440.0000000000,509431357440.0000000000,0.5000000000,0.0250000000,4
60015001,0.7452549433,0E-10,50000000.0000000000,10000,37,1529,1000044,30011407,20000206,10000016,阿克艾娜瓦斯 III - 应用知识学院,270493655040.0000000000,12641280000.0000000000,-139178434560.0000000000,0.5000000000,0.0500000000,4
60015002,0.9709233636,0E-10,50000000.0000000000,10000,37,1529,1000044,30021407,20000019,10000002,奥坎尼托 VII - 卫星 2 - 应用知识学院,-728651243520.0000000000,-34037882880.0000000000,1859276513280.0000000000,0.5000000000,0.0500000000,4
60015003,0.9467487614,0E-10,50000000.0000000000,10000,37,1529,1000044,30031407,20000201,10000016,西坦尼西欧 VI - 卫星 6 - 应用知识学院,1337844817920.0000000000,62494433280.0000000000,-414796800000.0000000000,0.5000000000,0.0500000000,4
60015004,0.8782465146,0E-10,50000000.0000000000,10000,37,1529,1000044,30041407,20000201,10000016,伊鲁米 VII - 应用知识学院,-728876605440.0000000000,-34042798080.0000000000,1853857505280.0000000000,0.5000000000,0.0500000000,4
60015005,0.8897628518,0E-10,50000000.0000000000,10000,37,1529,1000045,30011392,20000201,10000016,乔文勒恩 III - 科学及贸易学会 学校,6440263680.0000000000,-305602560.0000000000,-93479362560.0000000000,0.5000000000,0.0500000000,4
60015006,0.8699852245,0E-10,50000000.0000000000,10000,37,1529,1000045,30021392,20000199,10000016,卡帕斯 VIII - 卫星 1 - 科学及贸易学会 学校,-132935639040.0000000000,6285434880.0000000000,-543018639360.0000000000,0.5000000000,0.0500000000,4
60015007,-1.0000000000,0E-10,50000000.0000000000,10000,110,1529,1000293,30031392,20000787,10000070,克莫 IX - 雷电裔演化枝 试炼复合体,-1250045583360.0000000000,59114987520.0000000000,-392289607680.0000000000,0.5000000000,0.0500000000,4
60015008,0.9195130562,0E-10,50000000.0000000000,10000,37,1529,1000045,30041392,20000413,10000033,腊阿 VIII - 卫星 1 - 科学及贸易学会 学校,-132935884800.0000000000,6285680640.0000000000,-543019376640.0000000000,0.5000000000,0.0500000000,4
60015009,0.9696788728,0E-10,50000000.0000000000,10000,37,1931,1000077,30011672,20000255,10000020,克勒伯 I - 艾玛皇家学院 学校,37012316160.0000000000,-6031810560.0000000000,-14401167360.0000000000,0.5000000000,0.0500000000,4
60015010,0.9143491955,0E-10,50000000.0000000000,10000,37,1931,1000077,30021672,20000247,10000020,伯萨 VII - 卫星 3 - 艾玛皇家学院 学校,-295472455680.0000000000,48139100160.0000000000,858607902720.0000000000,0.5000000000,0.0500000000,4
60015011,0.9576325461,0E-10,50000000.0000000000,10000,37,1931,1000077,30031672,20000255,10000020,莎费尔堡 VIII - 卫星 4 - 艾玛皇家学院 学校,-1031392911360.0000000000,168036556800.0000000000,-1769324175360.0000000000,0.5000000000,0.0500000000,4
60015012,0.9373621309,0E-10,50000000.0000000000,10000,37,1931,1000077,30041672,20000256,10000020,赛丹姆 VI - 艾玛皇家学院 学校,-571957862400.0000000000,93185925120.0000000000,-193453301760.0000000000,0.5000000000,0.0500000000,4
60015013,0.8716466290,0E-10,50000000.0000000000,10000,37,57,1000115,30012715,20000389,10000032,欧多迪特 III - 凯勒大学,59252121600.0000000000,9772523520.0000000000,-217784279040.0000000000,0.5000000000,0.0500000000,4
60015014,0.9017271638,0E-10,50000000.0000000000,10000,37,57,1000115,30022715,20000396,10000032,欧伊特莱尔 VI - 卫星 1 - 凯勒大学,546996019200.0000000000,90177085440.0000000000,-573188382720.0000000000,0.5000000000,0.0500000000,4
60015015,0.9209637218,0E-10,50000000.0000000000,10000,37,57,1000115,30032715,20000396,10000032,欧勒伦 IV - 凯勒大学,299645214720.0000000000,49398374400.0000000000,-126541946880.0000000000,0.5000000000,0.0500000000,4
60015016,0.9144102726,0E-10,50000000.0000000000,10000,37,57,1000115,30042715,20000400,10000032,图勒瑟勒 VII - 卫星 3 - 凯勒大学,1066318356480.0000000000,175794462720.0000000000,-714400112640.0000000000,0.5000000000,0.0500000000,4
60015017,0.8796369389,0E-10,50000000.0000000000,10000,37,1931,1000165,30015042,20000599,10000052,埃克哈瓦 II - 卫星 1 - 赫迪农大学,-82723921920.0000000000,-7548149760.0000000000,-10923909120.0000000000,0.5000000000,0.0500000000,4
60015018,0.8210709900,0E-10,50000000.0000000000,10000,37,1931,1000165,30025042,20000738,10000065,安恩那德 V - 赫迪农大学,401829519360.0000000000,36668989440.0000000000,-38717399040.0000000000,0.5000000000,0.0500000000,4
60015019,0.8024104402,0E-10,50000000.0000000000,10000,37,1931,1000165,30035042,20000738,10000065,查克塔伦 VII - 卫星 3 - 赫迪农大学,1098336706560.0000000000,100214661120.0000000000,303882854400.0000000000,0.5000000000,0.0500000000,4
60015020,0.9052488000,0E-10,50000000.0000000000,10000,37,1931,1000165,30045042,20000737,10000065,康诺班 VII - 卫星 8 - 赫迪农大学,1098735820800.0000000000,100251033600.0000000000,303121735680.0000000000,0.5000000000,0.0500000000,4
60015021,0.9141726349,0E-10,50000000.0000000000,10000,37,1931,1000166,30013489,20000509,10000043,迪帕里 II - 帝国学院,-76669870080.0000000000,3954647040.0000000000,-71560273920.0000000000,0.5000000000,0.0500000000,4
60015022,0.9128799155,0E-10,50000000.0000000000,10000,37,1931,1000166,30023489,20000334,10000043,弗纳 V - 卫星 3 - 帝国学院,-162227281920.0000000000,8358912000.0000000000,625764311040.0000000000,0.5000000000,0.0500000000,4
60015023,0.9075317817,0E-10,50000000.0000000000,10000,37,1931,1000166,30033489,20000514,10000043,哈南 VI - 帝国学院,1158073344000.0000000000,-59679744000.0000000000,-46480711680.0000000000,0.5000000000,0.0500000000,4
60015024,0.9159992922,0E-10,50000000.0000000000,10000,37,1931,1000166,30043489,20000512,10000043,霍利尔 III - 卫星 1 - 帝国学院,127519825920.0000000000,-6570270720.0000000000,-145358315520.0000000000,0.5000000000,0.0500000000,4
60015025,-1.0000000000,0E-10,50000000.0000000000,10000,110,1529,1000293,30010141,20000787,10000070,萨肯达 I - 雷电裔演化枝 试炼复合体,-7010672640.0000000000,851189760.0000000000,-55119667200.0000000000,0.5000000000,0.0500000000,4
60015026,-1.0000000000,0E-10,50000000.0000000000,10000,110,1529,1000292,30020141,20000789,10000070,森达 III - 卫星 1 - 暗泽裔演化枝 试炼复合体,115114598400.0000000000,-13954621440.0000000000,-205875240960.0000000000,0.5000000000,0.0500000000,4
60015027,0.9240960030,0E-10,50000000.0000000000,10000,37,1529,1000167,30030141,20000018,10000002,乌伊特里拉 VI - 卫星 4 - 国立军事学院,-306228879360.0000000000,37123399680.0000000000,1004932669440.0000000000,0.5000000000,0.0500000000,4
60015028,-1.0000000000,0E-10,50000000.0000000000,10000,110,1529,1000294,30040141,20000788,10000070,乌西里奇 IX - 熔火裔演化枝 试炼复合体,-1791117434880.0000000000,217133015040.0000000000,-1206734069760.0000000000,0.5000000000,0.0500000000,4
60015029,0.9024608885,0E-10,50000000.0000000000,10000,37,57,1000168,30014971,20000727,10000064,寇斯特 II - 卫星 1 - 联邦海军学院,-67008307200.0000000000,7666606080.0000000000,-35768279040.0000000000,0.5000000000,0.0500000000,4
60015030,0.8275978485,0E-10,50000000.0000000000,10000,37,57,1000168,30024971,20000735,10000064,赫查理林 VI - 卫星 3 - 联邦海军学院,509126860800.0000000000,-58249175040.0000000000,-76822732800.0000000000,0.5000000000,0.0500000000,4
60015031,0.8373290186,0E-10,50000000.0000000000,10000,37,57,1000168,30034971,20000734,10000064,哈勒贝尼 V - 联邦海军学院,33585438720.0000000000,-3836436480.0000000000,-259099975680.0000000000,0.5000000000,0.0500000000,4
60015032,0.8576548904,0E-10,50000000.0000000000,10000,37,57,1000168,30044971,20000734,10000064,美索克尔 I - 联邦海军学院,-32297410560.0000000000,3695616000.0000000000,-17569505280.0000000000,0.5000000000,0.0500000000,4
60015033,0.8851227852,0E-10,50000000.0000000000,10000,37,57,1000169,30015305,20000776,10000068,安大略尔 II - 高级教育中心 学校,-83919052800.0000000000,7807180800.0000000000,-47275991040.0000000000,0.5000000000,0.0500000000,4
60015034,0.8998076956,0E-10,50000000.0000000000,10000,37,57,1000169,30025305,20000776,10000068,加纳森 III - 卫星 3 - 高级教育中心 学校,-535814430720.0000000000,49881292800.0000000000,-157221396480.0000000000,0.5000000000,0.0500000000,4
60015035,0.8708548975,0E-10,50000000.0000000000,10000,37,57,1000169,30035305,20000778,10000068,克拉西勒 IV - 高级教育中心 学校,-194959810560.0000000000,18152693760.0000000000,782262067200.0000000000,0.5000000000,0.0500000000,4
60015036,0.8484659293,0E-10,50000000.0000000000,10000,37,57,1000169,30045305,20000778,10000068,克勒里农 VI - 卫星 11 - 高级教育中心 学校,1932579594240.0000000000,-179915120640.0000000000,1744879411200.0000000000,0.5000000000,0.0500000000,4
60015037,0.9487719646,0E-10,50000000.0000000000,10000,37,2500,1000170,30012547,20000373,10000030,哈德加戈 II - 卫星 1 - 共和军事学院,-65847336960.0000000000,2564136960.0000000000,21332090880.0000000000,0.5000000000,0.0500000000,4
60015038,0.9117006276,0E-10,50000000.0000000000,10000,37,2500,1000170,30022547,20000377,10000030,基里莫科努尔 VII - 卫星 8 - 共和军事学院,409572679680.0000000000,-15947735040.0000000000,-867681116160.0000000000,0.5000000000,0.0500000000,4
60015039,0.9326431172,0E-10,50000000.0000000000,10000,37,2500,1000170,30032547,20000377,10000030,拉尔库戈伊 IX - 共和军事学院,-4702205337600.0000000000,183093288960.0000000000,-1031037050880.0000000000,0.5000000000,0.0500000000,4
60015040,0.9573312106,0E-10,50000000.0000000000,10000,37,2500,1000170,30042547,20000377,10000030,洛古图尔 I - 共和军事学院,-36831928320.0000000000,1436835840.0000000000,19557212160.0000000000,0.5000000000,0.0500000000,4
60015041,0.9880116745,0E-10,50000000.0000000000,10000,37,2500,1000171,30012505,20000367,10000030,马鲁克克 I - 共和大学,-44863610880.0000000000,-3577159680.0000000000,-6728048640.0000000000,0.5000000000,0.0500000000,4
60015042,0.9616119216,0E-10,50000000.0000000000,10000,37,2500,1000171,30022505,20000492,10000042,奥尔古伦 VI - 卫星 1 - 共和大学,22824345600.0000000000,1820958720.0000000000,-625693040640.0000000000,0.5000000000,0.0500000000,4
60015043,0.9921181406,0E-10,50000000.0000000000,10000,37,2500,1000171,30032505,20000369,10000030,托德克 VII - 共和大学,-837521940480.0000000000,-66804080640.0000000000,-318855045120.0000000000,0.5000000000,0.0500000000,4
60015044,0.9505950326,0E-10,50000000.0000000000,10000,37,2500,1000171,30042505,20000370,10000030,尤斯特里 V - 共和大学,-205221519360.0000000000,-16368967680.0000000000,-300840345600.0000000000,0.5000000000,0.0500000000,4
60015045,0.9785521693,0E-10,50000000.0000000000,10000,37,2500,1000172,30013410,20000492,10000042,阿巴拉特 III - 帕特工学院,-213635112960.0000000000,-885350400.0000000000,-87050280960.0000000000,0.5000000000,0.0500000000,4
60015046,0.9607494003,0E-10,50000000.0000000000,10000,37,2500,1000172,30023410,20000497,10000042,恩伯德 IV - 卫星 10 - 帕特工学院,511622553600.0000000000,2112921600.0000000000,-272996474880.0000000000,0.5000000000,0.0500000000,4
60015047,0.9283165780,0E-10,50000000.0000000000,10000,37,2500,1000172,30033410,20000496,10000042,俄拉戈 VII - 卫星 20 - 帕特工学院,-1299295887360.0000000000,-5361377280.0000000000,-1572245299200.0000000000,0.5000000000,0.0500000000,4
60015048,0.9526255049,0E-10,50000000.0000000000,10000,37,2500,1000172,30043410,20000494,10000042,费尔达尔 V - 帕特工学院,816791101440.0000000000,3372687360.0000000000,-95298969600.0000000000,0.5000000000,0.0500000000,4
60015049,0.8707330374,0E-10,50000000.0000000000,10000,37,56,1000168,30005015,20000734,10000064,希恩彻尔 I - 联邦海军学院,-33578065920.0000000000,114155520.0000000000,-9057607680.0000000000,0.5000000000,0.0500000000,4
60015050,0.9507589254,0E-10,50000000.0000000000,10000,37,1932,1000166,30003524,20000514,10000043,伊那尔 I - 帝国学院,27173314560.0000000000,3272417280.0000000000,-23707852800.0000000000,0.5000000000,0.0500000000,4
60015051,0.9257326385,0E-10,50000000.0000000000,10000,37,1932,1000077,30001722,20000255,10000020,马尔提雅 I - 艾玛皇家学院 学校,66750504960.0000000000,-10464092160.0000000000,-10971832320.0000000000,0.5000000000,0.0500000000,4
60015052,0.9381669029,0E-10,50000000.0000000000,10000,37,2502,1000172,30003388,20000494,10000042,奥布拉 I - 帕特工学院,18837626880.0000000000,-3666370560.0000000000,-26860216320.0000000000,0.5000000000,0.0500000000,4
60015053,0.9892302430,0E-10,50000000.0000000000,10000,37,2502,1000171,30002518,20000369,10000030,伊德马博多斯 I - 共和大学,-28777881600.0000000000,1413980160.0000000000,-61342801920.0000000000,0.5000000000,0.0500000000,4
60015054,0.3555376736,0E-10,50000000.0000000000,10000,15,1927,1000179,30002978,20000436,10000036,阿斯戈德 III - 帝国十字军第二十四军团 后勤支援部,-154077388800.0000000000,2394071040.0000000000,242844917760.0000000000,0.5000000000,0.0250000000,4
60015055,0.4488463971,0E-10,50000000.0000000000,10000,14,1927,1000179,30002981,20000436,10000036,哈马 IV - 帝国十字军第二十四军团 组装车间,1549706403840.0000000000,-231533813760.0000000000,13834635878400.0000000000,0.5000000000,0.0250000000,4
60015056,0.3271879623,0E-10,50000000.0000000000,10000,15,1927,1000179,30002979,20000436,10000036,塔拉燃 IV - 帝国十字军第二十四军团 后勤支援部,-161277665280.0000000000,-16144097280.0000000000,-131077447680.0000000000,0.5000000000,0.0250000000,4
60015057,0.2204297801,0E-10,50000000.0000000000,10000,15,1927,1000179,30002960,20000433,10000036,阿尔扎德 VIII - 帝国十字军第二十四军团 后勤支援部,265182044160.0000000000,-24996864000.0000000000,762472734720.0000000000,0.5000000000,0.0250000000,4
60015058,0.2798709362,0E-10,50000000.0000000000,10000,15,1927,1000179,30002957,20000433,10000036,茨维 VI - 帝国十字军第二十四军团 后勤支援部,-176250839040.0000000000,25428664320.0000000000,-488452055040.0000000000,0.5000000000,0.0250000000,4
60015059,0.3702485877,0E-10,50000000.0000000000,10000,15,1927,1000179,30003067,20000448,10000038,霍拉 VI - 帝国十字军第二十四军团 后勤支援部,108491857920.0000000000,14056120320.0000000000,-54604554240.0000000000,0.5000000000,0.0250000000,4
60015060,0.4408656785,0E-10,50000000.0000000000,10000,15,1927,1000179,30003069,20000448,10000038,卡美拉 V - 帝国十字军第二十四军团 后勤支援部,323169853440.0000000000,-47247974400.0000000000,200751882240.0000000000,0.5000000000,0.0250000000,4
60015061,0.1143735849,0E-10,50000000.0000000000,10000,15,1927,1000179,30003089,20000451,10000038,库尔尼埃能 IX - 帝国十字军第二十四军团 后勤支援部,-99859046400.0000000000,-14952407040.0000000000,-819023585280.0000000000,0.5000000000,0.0250000000,4
60015062,0.2588910562,0E-10,50000000.0000000000,10000,15,1927,1000179,30003088,20000451,10000038,欧约纳塔 VI - 帝国十字军第二十四军团 后勤支援部,380138741760.0000000000,-59990384640.0000000000,-227029032960.0000000000,0.5000000000,0.0250000000,4
60015063,0.2470819479,0E-10,50000000.0000000000,10000,15,1927,1000179,30003091,20000451,10000038,坦纳坎 VII - 帝国十字军第二十四军团 后勤支援部,134697738240.0000000000,-22533365760.0000000000,-501442191360.0000000000,0.5000000000,0.0250000000,4
60015064,0.4138185457,0E-10,50000000.0000000000,10000,13,1931,1000179,30003072,20000449,10000038,伊俄萨 IV - 帝国十字军第二十四军团 测试设施,-26444636160.0000000000,-5344911360.0000000000,-392084643840.0000000000,0.5000000000,0.0250000000,4
60015065,0.4205274312,0E-10,50000000.0000000000,10000,15,1927,1000179,30003070,20000449,10000038,索萨拉 IV - 帝国十字军第二十四军团 后勤支援部,-31336243200.0000000000,3145359360.0000000000,289013637120.0000000000,0.5000000000,0.0250000000,4
60015066,0.5426346739,0E-10,50000000.0000000000,10000,15,1927,1000179,30003074,20000449,10000038,萨塞克 III - 帝国十字军第二十四军团 后勤支援部,-361331957760.0000000000,-36466728960.0000000000,81249853440.0000000000,0.5000000000,0.0250000000,4
60015067,0.5437586967,0E-10,50000000.0000000000,10000,15,1530,1000180,30002755,20000404,10000033,乌赛 III - 合众国护卫军 后勤支援部,161188454400.0000000000,-19512483840.0000000000,93392117760.0000000000,0.5000000000,0.0250000000,4
60015068,0.3277980249,0E-10,50000000.0000000000,10000,14,1529,1000180,30045339,20000785,10000069,伊娜鲁瑞 V - 合众国护卫军 组装车间,96519659520.0000000000,65249280.0000000000,976627507200.0000000000,0.5000000000,0.0250000000,4
60015069,0.2563743680,0E-10,50000000.0000000000,10000,13,54,1000180,30045332,20000786,10000069,艾萨凯 II - 合众国护卫军 测试设施,11461877760.0000000000,93265920.0000000000,82349383680.0000000000,0.5000000000,0.0250000000,4
60015070,0.5555345089,0E-10,50000000.0000000000,10000,15,1530,1000180,30045324,20000784,10000069,欧拿蒙 IV - 合众国护卫军 后勤支援部,623906611200.0000000000,53253857280.0000000000,-437601607680.0000000000,0.5000000000,0.0250000000,4
60015071,0.3746381988,0E-10,50000000.0000000000,10000,15,1530,1000180,30002756,20000404,10000033,伊索米肯 V - 合众国护卫军 后勤支援部,142961664000.0000000000,18482503680.0000000000,-41079644160.0000000000,0.5000000000,0.0250000000,4
60015072,0.3111356900,0E-10,50000000.0000000000,10000,15,1530,1000180,30002809,20000412,10000033,苏加仁托 IV - 合众国护卫军 后勤支援部,-102056632320.0000000000,-6464102400.0000000000,-225601904640.0000000000,0.5000000000,0.0250000000,4
60015073,0.3094325504,0E-10,50000000.0000000000,10000,15,1530,1000180,30045352,20000782,10000069,尼苏瓦 VII - 合众国护卫军 后勤支援部,-166016163840.0000000000,-23866613760.0000000000,-961462149120.0000000000,0.5000000000,0.0250000000,4
60015074,0.3277980249,0E-10,50000000.0000000000,10000,15,1530,1000180,30045339,20000785,10000069,伊娜鲁瑞 II - 合众国护卫军 后勤支援部,55510179840.0000000000,9849200640.0000000000,-137046220800.0000000000,0.5000000000,0.0250000000,4
60015075,0.3171389731,0E-10,50000000.0000000000,10000,15,1530,1000180,30045316,20000783,10000069,因尼亚 II - 合众国护卫军 后勤支援部,4129182474240.0000000000,499341189120.0000000000,289458216960.0000000000,0.5000000000,0.0250000000,4
60015076,0.2468593791,0E-10,50000000.0000000000,10000,15,1530,1000180,30045306,20000781,10000069,西卡尼亚 I - 合众国护卫军 后勤支援部,-35927777280.0000000000,-5233336320.0000000000,-30533591040.0000000000,0.5000000000,0.0250000000,4
60015077,0.2227803741,0E-10,50000000.0000000000,10000,15,1530,1000180,30045349,20000782,10000069,拉卡帕斯 II - 合众国护卫军 后勤支援部,-127008645120.0000000000,-7637852160.0000000000,-134857482240.0000000000,0.5000000000,0.0250000000,4
60015078,0.3971850790,0E-10,50000000.0000000000,10000,15,1530,1000180,30045319,20000783,10000069,伊哈 III - 合众国护卫军 后勤支援部,-73071206400.0000000000,-2350571520.0000000000,-78151557120.0000000000,0.5000000000,0.0250000000,4
60015079,0.3773302510,0E-10,50000000.0000000000,10000,15,1530,1000180,30045340,20000785,10000069,艾沃能 VI - 合众国护卫军 后勤支援部,-480804249600.0000000000,-5719203840.0000000000,-490428211200.0000000000,0.5000000000,0.0250000000,4
60015080,0.3455105529,0E-10,50000000.0000000000,10000,15,3868,1000181,30004980,20000729,10000064,弗列特 III - 联邦防务联合会 后勤支援部,-104186634240.0000000000,-11688468480.0000000000,178972385280.0000000000,0.5000000000,0.0250000000,4
60015081,0.3700815966,0E-10,50000000.0000000000,10000,15,3868,1000181,30004998,20000731,10000064,帕特斯 I - 联邦防务联合会 后勤支援部,-3361873920.0000000000,602726400.0000000000,-60148162560.0000000000,0.5000000000,0.0250000000,4
60015082,0.2068101631,0E-10,50000000.0000000000,10000,15,3868,1000181,30005298,20000775,10000068,靠斯托勒 V - 联邦防务联合会 后勤支援部,197175091200.0000000000,-4884848640.0000000000,-1189676851200.0000000000,0.5000000000,0.0250000000,4
60015083,0.4185788281,0E-10,50000000.0000000000,10000,15,3868,1000181,30005297,20000775,10000068,欧乐达 II - 联邦防务联合会 后勤支援部,125154140160.0000000000,17530429440.0000000000,235088977920.0000000000,0.5000000000,0.0250000000,4
60015084,0.2906979541,0E-10,50000000.0000000000,10000,15,3868,1000181,30003842,20000561,10000048,伊瑟塞尔 IX - 联邦防务联合会 后勤支援部,1142185205760.0000000000,178268774400.0000000000,1183091712000.0000000000,0.5000000000,0.0250000000,4
60015085,0.4042517303,0E-10,50000000.0000000000,10000,14,3867,1000181,30003825,20000559,10000048,尤加勒斯 V - 联邦防务联合会 组装车间,-473885859840.0000000000,-92335595520.0000000000,-637596917760.0000000000,0.5000000000,0.0250000000,4
60015086,0.3943208467,0E-10,50000000.0000000000,10000,15,3868,1000181,30003828,20000559,10000048,莫克琳纳摩德 VII - 联邦防务联合会 后勤支援部,-27890196480.0000000000,5190328320.0000000000,690383216640.0000000000,0.5000000000,0.0250000000,4
60015087,0.1229672610,0E-10,50000000.0000000000,10000,15,3868,1000181,30003853,20000563,10000048,梅尔克密西尔 III - 联邦防务联合会 后勤支援部,-77750968320.0000000000,-3458211840.0000000000,19584737280.0000000000,0.5000000000,0.0250000000,4
60015088,0.1498434299,0E-10,50000000.0000000000,10000,15,3868,1000181,30003788,20000553,10000048,印塔基 II - 联邦防务联合会 后勤支援部,16266977280.0000000000,978984960.0000000000,-52466442240.0000000000,0.5000000000,0.0250000000,4
